seller_n-1_address,transaction_count,active_period,total_value,total_gasUsed,avg_gasPrice,avg_gasLimit,rolling_avg_value_last10,rolling_std_value_last10
0x3baec890358f50f0d173101829b63c3033d790be,29,1211.0642708333332,13.708541196868719,7863515,69326952340.75862,311628.0344827586,1.3,2.9342801502242417
0x405020c797a64f155c9966c88e5c677b2dbca5ab,2531,1457.132048611111,1369.8321656245037,532085227,58225898264.161995,304492.64361912286,0.04797276380576996,0.10035977612730788
0xc90ed4dad449cd89354c32887e55bec928f80c5b,341,1306.4499537037036,2071.2787750713596,40904792,103835864281.62463,169978.74193548388,0.027000000000000003,0.08100000000000002
0x3eef4866f1fc4e668531eec2dfa41f2d2923285a,301,1145.9207986111112,3373.191643400947,48502782,40296373777.58804,206599.55813953487,32.4010004,50.07769147114512
0x46788c4245ea73d4a59fcc69c3930a534bd869f1,661,1376.788125,1317.994835160938,76029197,62461056622.58094,167038.82450832071,5.92000408,11.850213149682482
0xfe6687ded55aef2f6df92cbde5845095658bfff4,662,1341.170451388889,3952.7215840922067,256998170,41818097688.15861,587292.7628398791,0.1305,0.08568693015857202
0x5d5335e6bea4b12dcb942cec1da951ae63f2ae64,2402,1221.4768981481482,9274.016829945687,361751239,22326132798.390923,213111.0212323064,7.5,12.093386622447824
0x7f739770092cc9b2f1ec76e5141af626974ac391,25,331.01626157407406,10.750396784213184,3013129,60211665336.52,161432.2,0.0020396784213184633,0.006119035263955391
0x66fe05d3febfd4b17f009f036f4135c18d9e22e3,1143,1143.2442592592593,1102.1046337998869,144011309,49698691496.34558,161180.65966754156,0.0028732000000000002,0.007699237998659348
0xada4b64b0ba741ea6225f173c1e0c08cebd40c9a,84,782.467650462963,41.95371093641404,7456265,21073153355.63095,109068.60714285714,3.9805961338713542,9.109839665092318
0xd6cf266389907b35d98827e507ce5f6894a3c071,289,1464.545925925926,1502.4119733504451,45805606,42350092048.0519,215180.62975778547,4.38599061290626,13.102036569724737
0x9b5ae497fd1bf885a40d6f99d0c57245761e053c,1039,1511.0993287037038,2175.7472776081167,130284437,51463011799.92108,182453.7863330125,1.6593392990000002,4.978017897
0xbbdf3951354017da9b55c58da8c5c4e6641fb85e,78,88.7295949074074,261.26749167367115,13650872,19630418637.0,220940.38461538462,4.344210960578926,6.605523936349391
0x76634771c33b52c8f4979c5c2df5c1312918ed2c,341,515.5982060185186,149.584135856576,28468668,26127066543.096775,119381.48973607038,0.0005443115713219,0.0014882113841998734
0x45086d22c339b7446433cc3b7586ed7e74d3768f,168,1399.3053472222223,63.32765600738076,23812885,57471501694.77381,196242.33333333334,0.0005427054267342265,0.0016281162802026796
0x1c1a6497068a8a0b1dba39420a846a6c12d350e8,1134,1496.354976851852,755.6838466262313,157086270,79564777016.36243,193554.51234567902,0.46834878758845466,0.6734305623120197
0x6b67a0bbc1a9514cf82d46486bd5cb3d64640e5e,378,1177.884849537037,898.7873261780264,21624251,38345678249.137566,137054.46825396825,1.4,4.199999999999999
0x7193b82899461a6ac45b528d48d74355f54e7f56,1525,2846.103009259259,3775.8065027922808,292003393,88786961526.30295,318725.79409836064,3.9850000000000003,7.980728350219673
0xc22a948593e46b6600db669cc92f5bde828f07d3,24,947.755775462963,377.76047233388385,2244115,22274572847.5,122796.29166666667,37.77150383659556,75.65672477329048
0xa1c0a5c8b0167aac22b9237cf37819d684c26aef,74,1295.0633680555557,610.2949203786638,5071100,60611150967.87838,89804.33783783784,21.63638663086638,20.035631334764528
0xbfc4fbbec37c291aed1d14f02b5221d0be0fe8f1,2170,1670.6837847222223,461.507200783776,278189671,46803349452.057144,180760.22165898618,0.11675349926243561,0.051423860160825834
0xe03e3f9ad56862184594f95811bd18cdc0bab495,1100,1671.1497106481481,1360.904509676782,144163637,113819921642.87727,181519.12636363637,0.04649027495477428,0.06226600611180655
0xbd67ea50825eae3099f046ce4347b2b2c1c45508,1624,1494.3247685185186,9191.021868933985,289246676,94282012207.74138,245672.57697044336,0.005,0.015000000000000001
0xc591674216324dc6f5496be098dfb52b674cbaca,1926,1480.4209722222222,520.6611624139141,259684492,78564007661.84424,174085.6303219107,0.01025628457244979,0.011137220909671737
0xd934f8cd9f3d9cada39b9714206877b308ef071f,639,1299.0349305555555,1191.4871063950104,105163331,30821161713.491394,340311.57433489827,0.07584362899901956,0.17191991404013693
0x14715f8ea18c42a74075822d3e18285b5a222c78,33,694.435150462963,125.26167336875264,9808014,36282990830.93939,436496.0303030303,1.7230305368752639,5.169091610625792
0x4686e9e0bd23fc2a363d639dc00b1212e6be7dc7,1960,1492.2227314814816,465.2486068842028,313109891,97306215491.6296,209736.8806122449,0.018,0.0448998886412873
0x58455ce1738127efd2f900ae4bae6c24b0c04818,111,1298.9021296296296,476.99408232764137,9950258,32951079922.981983,141240.24324324325,4.181,6.867617417998764
0x531fb8dc4e65b5bc64def5d4915082ed8fdd8a8c,1536,1203.2718865740742,2529.060918885637,159741536,19564827719.466145,144468.60091145834,1.0626,1.862640287334084
0xb697b9455eeee9574ec5c5350cb10c8a5b752a39,1737,2083.793391203704,1537.5483182103014,407553762,77530638628.86067,319065.37823834195,0.14473212678182681,0.14540496933363534
0x91085bb41b042e6d44095f6e8fe36984536add81,3206,1568.4276967592593,4990.846886788155,422520838,75226061110.41328,184699.28072364317,5.7700000000000005,8.579836828285256
0x93107b8d1e61d0be1555e0a095de1647ae5f54b2,449,1295.3479976851852,807.1018212771619,57118935,72973482232.41426,169967.54565701558,2.3995839792932374,6.8732209347076045
0xc2b46c60afe93cda3855f67fcda6d6844723ddb8,900,1408.332025462963,609.9600627361368,154482026,31587470213.11222,206162.44333333333,9.23037,19.702327754153824
0x0a106ad7dc546fa0d255cfbfe27034d43f7a35f3,106,1255.6864583333333,76.23849019823066,8116653,50096867711.54717,97535.61320754717,0.0,0.0
0x30f588686dd8f22c063bc7474af2afaa647a51a5,1704,1024.9546296296296,2093.8584062630225,190299845,22703064385.22946,154972.1971830986,0.251,0.6049867767149956
0xed293b0c0b78acd3db55f3cf94651fc58c9b625e,739,1371.4151736111112,401.3999186991608,82478962,67213327458.70907,178592.30040595398,0.04704622893493912,0.059386375790284766
0x012a2ba938b6540a5bb1b31de301cc24eaec9a34,19,369.645150462963,355.9146394687238,572048,56207058407.0,42092.63157894737,18.072152484477254,16.373479819714326
0xbe9936fcfc50666f5425fde4a9decc59cef73b24,179,1144.9629050925926,364.68520839720065,17778667,52401308539.927376,117823.63687150838,1.0001e-7,2.999966681481646e-7
0x0f825b399c368aaf2df67b46c9cdfc7fe997ae4a,390,1231.7498842592593,1384.5700635903843,43217588,90420451705.5282,157050.96923076923,0.06694,0.08997706596683401
0xe82c20f6911ef8a0af094b2996a1c38f13d8a3a8,4279,1250.6325925925926,634.2617732675728,399486067,41421526903.07058,135035.09745267587,0.044,0.05388877434122991
0x69b37bb2b6508ad35d112c8dd0b8d4bea6a45fac,108,146.08765046296296,209.32450661133137,9130916,10807948644.666666,107098.32407407407,0.4107898669136878,0.8322327776697706
0x5e451b2d167c2a8faf0a8b23cff27996a28f28bc,1576,1336.725162037037,642.4445548662071,175627701,46264052389.478424,150414.60152284263,0.0109,0.015042938542718308
0xbec83c3221a42b27ccab595a6d4513a0086fdf73,864,1328.3120717592592,1101.372225572185,95255568,72710402596.75348,137241.33796296295,0.1547339013810062,0.3499682974343912
0x1680434891af19096b4ca104c66864b8438d110b,26,87.38042824074074,114.414480999999,3331550,10769783179.307692,161863.3076923077,1.4648001,3.282096352491817
0x42792a3a21d67c3deb0d610e9247f36e6448efed,171,736.6790393518519,302.127484944192,10715323,23762790146.555557,78934.9298245614,0.01586474966339559,0.04401970605880307
0x374c7c6b94901adf2d4534a96d70e1adad749a03,276,1397.9557175925927,676.7011946251878,28703458,78511929061.60869,169836.29710144928,2.129886040027732,3.2863739119534037
0x0d37e5f120a8384a32b6b579c1389a3eb5a82899,312,1403.3886921296296,955.1244492341219,36052238,68701341025.09615,143626.12820512822,0.46544869558100616,0.7532178352360852
0x7c2b65b98a86d9d2e10216f92674f28cb9fe0f86,230,1410.2102546296296,402.90697217757116,42479472,46561436810.57826,278717.5391304348,0.13889699500000002,0.2916784226527131
0x228c1334fc57eb6e02ecc448e749a041124321c1,6201,2409.4842939814816,130845.12530483023,1179374310,91240555567.61797,326209.33462344785,2.50005,7.499983334814818
0x32d7723561a999693af863cf26ed6334b4706437,860,1305.0733217592592,1213.428336916151,124618501,72016207267.50581,192793.02209302326,5.125939699979971,10.209836622696061
0x16142170e9897e8b71ba7bca08fe7b3bc86c95de,26,997.7516435185186,108.62851757815872,9435774,29415190947.53846,437832.46153846156,10.862851757815871,29.712589168941875
0xa3b1dff26c723f0e79ca38979b6337f925834290,74,340.8505671296296,88.55044046772012,8987416,8135114055.2972975,156520.74324324325,4.5585383431943685,12.229228949050864
0x6ed1a5b3f62868b95ad763496bdafc7f018a55a8,435,1469.488287037037,596.6581794502721,57819422,87917658918.74713,180624.29655172414,0.041068819,0.10426683445129065
0x1e0869938bec687c44dccabb2852a0eab9936fbf,982,1450.8690277777778,291.6855384070699,153819319,106143610527.1222,223087.7301425662,0.0,0.0
0xa172b3ad1c56eb835992915ffec4c9d93e606141,613,1288.8788657407408,1165.1867219477335,57139756,87941814180.354,120268.70636215335,1.4498611071787753,4.3495833215363255
0x79e77ff9041a8a4ccddef45dfa98f0d5127871e2,1871,99.69806712962964,10088.005594170496,371959627,15821393471.82309,287604.68038482097,19.99494,24.89370664309355
0xc00f7186a642944bcd9f3fcb1e8df5e641f6cfc6,1314,1366.9238657407407,1316.3025501147715,157499333,91467053298.50685,189905.21841704717,0.9060724600447395,1.4447559970454065
0x16cddd6e47661dc4d709804a7f7f687cfa6efca6,854,1668.7004282407408,967.8713002236391,63650746,65426876194.459015,142187.46135831383,0.0085,0.01975474626513841
0x5cadce51db28ab261e50743feb881a3f7aca0a69,821,806.8343171296297,10891.824265661815,112748507,35699423698.79903,182430.3897685749,0.0,0.0
0x2643796cb6b4e715140f09c352ea26afff1a7d93,3942,2649.904201388889,1718.2935310558537,575332528,57696952452.27651,223722.48604769152,0.37,1.0450358845513392
0x2b0d29ffa81fa6bf35d31db7c3bc11a5913b45ef,436,1476.1130324074074,119.19268056423724,61234272,87605129458.8555,179576.43348623853,0.07318423473307509,0.1261557392613349
0x0950541696888bcfac9af6a5c479871d3e583cac,2932,1129.1369791666666,34822.83433249693,697379694,31654984960.187584,333460.09652114596,0.003424657056328473,0.009861512103573392
0x6b32ae7f5db70749543ce0cd4932abbc501a7f6f,617,1466.2789583333333,629.1318641841059,92864701,71027131620.09238,197549.6564019449,0.5679920128127395,0.9036189713349427
0x92ac90eed6f16ba1a14c548878540ebb1831e3db,604,1775.209502314815,493.2114811887185,54300834,71668221755.19702,128961.59105960265,0.0027870033337325864,0.005972856188732047
0xec46dd165ee2d4af460a9c3d01b5a4c9516c9c3f,7431,1685.5472453703703,199671.48029475872,2847950601,100480516074.75737,544570.8447046158,0.0,0.0
0x5bb4fdbc9dd62ff5317fbd0c17a07cbddf82db14,2952,1313.235150462963,1472.3158143949406,542611124,98848192188.22696,262343.52371273714,0.3463311360811633,0.41672797511670595
0xb00b18b3bf6ecc43e6235ee69424d4a220437a4d,5744,2263.6399652777777,4236.313582104913,966888787,51689434018.53482,237681.81232590528,1.54698,2.7816211970000517
0x6cb63e39805e028bda53f7756bc1bc888c6962a6,5293,452.37015046296295,11116.355186352084,775690323,19105131342.061024,188230.17305875686,0.7767756294477056,0.9518518814552478
0x74daa69e3bbea9a9185170bd642b7a969ce189b4,445,1391.0756712962964,294.5573864616775,45138115,61098528074.18202,130907.82921348314,0.00702,0.012043404834182068
0x02ebb50f9ac8daa12b963a335586c0a664cd814c,25,87.74237268518519,65.42265931112958,2465973,18920367992.6,125239.16,1.292997130444753,3.4674772667172746
0x3a6ed06bd3737fe85863d3865d957ab0ed0b0644,386,1373.1121759259258,1198.1648148795807,31843224,77934612651.5803,107666.73575129533,0.0,0.0
0x47fc51aa5a78df3f08e475731cf45f186b22e440,591,1408.575625,183.9762464493363,97528118,51208906599.30965,198104.53637901862,5.57,6.412807497500607
0x2707b4537a1d78fda74df35b0a803b66e651972e,51,956.8610648148148,549.824021687229,4729767,31680030700.372547,195646.70588235295,6.49888,13.152332450542756
0xf0eabe8052643d080df6cffcc637b2b3bc0e6ad2,1288,1029.4146296296296,3336.1677760816765,112457528,27228590173.27174,124237.5147515528,9.8190576,15.775877721412046
0x5e2eabfaddf49615f84734724b77eeeebc5ebd71,10000,1113.1221180555556,5404.456264960195,1026139940,39136724536.1672,160166.7396,1.4,2.1540659228538015
0xf50791538e9afc3d3af2953c313f2db96fd993ab,342,1285.2188310185186,6269.518628304402,69637244,104094357718.70175,265224.9736842105,1.8473,2.3392425291106522
0xc18f0d85528948dee12730f0378066718aee9eeb,410,1095.1273611111112,996.4654753110922,31634056,28966944539.560974,93749.1756097561,2.964,4.906828303497076
0x592877811d4bd8fb0ca7a5d81d09e5bc0f209a5d,186,1332.0114467592593,239.49373438432423,19666463,68312171935.650536,146571.86021505378,0.010408244011226312,0.017879571239123496
0x00f630965f882298219edbb1b96e0409ec6c8698,2093,1498.8772222222221,1344.2656472924152,294590245,62380265420.8624,180943.97372193023,0.0776140000000018,0.09458849266163406
0x534c8bc9781a8072b524b853147a69bc6bf2b552,732,1425.6925578703704,33584.73126453994,128607611,68378455002.19809,232748.32513661202,0.9398,2.3732628088772643
0xda960704e7e4ecb8d907cdcb4bc87d8ec2ed2ad3,1275,1520.5869097222221,1290.5290460945146,192398183,70300781771.79921,222597.86745098038,3.6685384759976616,2.7256756822500803
0x90cca67d15bfcdbf01c9247f7e9fb4d7fa5dccc3,55,1398.003275462963,31.11930543294358,7507582,120085477945.61818,161373.07272727272,0.37068624038204356,0.9546145484039347
0xf7225294b6c87790880926821378f39c60c8baff,655,1330.8821643518518,802.6805350433845,44958656,43916075522.30382,77372.56488549618,0.2,0.6000000000000001
0xd2e148e703f79af5e6105a81d07c5d6e58d3dbee,1230,1407.052048611111,468.8713666921185,135673765,60891884273.544716,149272.50731707318,0.61789,1.7291433280384827
0x57ab29c581c57a6c020aaa8252ed437c5e7ab464,510,1113.924085648148,2125.042594863526,38664646,25509739227.50196,102253.57058823529,0.0,0.0
0x3a09c3873f89ead94c09e5aa63f2bb16c7cb6967,67,1219.5531597222223,133.298,4257746,131474960439.97015,92557.89552238806,0.04440000000000001,0.07292077893165981
0xf76982fe0c2ac32c9126002b8988f5946421ce4c,1946,1404.933425925926,6252.675172812119,164689459,66055586603.71891,109725.8663926002,0.1019740877147616,0.08836926269347438
0x0d9b191f089212425deae5b79e85fcdce896413e,22,1088.1495717592593,24.070001,1249072,319198931809.9091,65822.90909090909,0.6800001,1.5387007064403688
0x9c467f50421b8956b7d5ef5cbf02f8031a51e0f7,500,1401.756412037037,223.77333075557013,65222892,53477753056.42,184624.776,1.6,1.7435595774162693
0x56d90629aa29830e361e113e53a979f95afe93c1,931,2058.0816435185184,3204.611054588223,125549613,70175572332.203,186489.8464017186,1.099998685088536,1.9850699638374552
0x50ad3e17a73b4847ded97794ed6dd999277325c1,242,1346.8059837962962,502.9985840195676,9503497,45586802537.63223,45480.24380165289,0.06860694550640985,0.20582083651922953
0x964de183b6bc0adaa84ab828a2da3e7bde0ee7ff,267,1360.925300925926,127.79118567612983,22921099,90545181639.03746,118559.84644194756,0.3200039942876271,0.33029902176170794
0x1c012b03f1c2dea274d2eeeb566b0eeabfe3af1a,3818,1836.3204166666667,37847.00563486157,791644842,123958147509.90178,595073.4161864851,0.0,0.0
0x8e1c5fd01a602be2305e4523afde3b1356c79ad0,167,1473.141412037037,335.0302180797736,18644272,104491988828.46107,162520.9760479042,0.46088828713406504,1.0133997103208825
0x1bbec7a15d0f0853b8f3ca0ad4d3573ce186d5ee,307,1488.8663078703703,403.4711920780328,38748084,76034249370.66124,168584.85667752443,0.6423805339532482,1.502615336240501
0x25f71a5e1b2bb01624c390eb2d99b29b71f8d359,1099,1482.0261342592592,515.7157632584034,129959611,64215615105.59691,185416.21474067334,0.1095090852486699,0.1455398857487209
0x525ba4df7a01110aa73ee109911d938109537dfd,229,1303.5389351851852,879.5551519762917,31706651,82316398171.74672,197666.9388646288,0.19499999999999998,0.27608875384557047
0x084104d15eb4b7afcbce9ed54977d4b95763bca3,78,1105.5225925925927,648.5604507016261,6655937,38147595161.20513,134193.73076923078,1.308,3.8974063170267477
0xcacdf56b33254925931947c231e4af0525b7f14f,241,2762.565462962963,579.5841677086772,31551447,211616670513.35684,257080.22406639004,1.4225260816333498,2.5184637866299333
0xfc7b2cbf780ca8bff61002a0018c3aa919426c0f,1204,1437.9016087962964,293.3871608139849,161063209,96191249885.72426,178432.82890365447,0.010147456673771666,0.029952472424259892
0x28fe7028375335a627b16af0222f80bb7fdb404e,1083,1631.302650462963,2229.8555654130114,126333230,54418554269.31394,198854.9861495845,2.31,3.536226802681072
0x9f0716bf7e4a4e19867599a54f1108e0c11fec98,1255,1081.9166550925927,7282.987896781344,161497427,32236575301.956177,179983.62390438246,0.0,0.0
0x2fff908828acd45c11dc070e2163949812d7a6c3,46,648.3250115740741,254.0789,6290029,32016351883.304348,171330.5652173913,3.9,1.972308292331602
0xa421887c6596d3cbaba4dda15d6cbf28b46005d3,229,1138.7934027777778,1368.3181198413847,29515234,99301465919.13974,183677.096069869,0.3730967497408603,0.46114080705652866
0x8909e6f8adfbdf105625bc444b541a230103d98e,1043,1108.3520949074075,1500.3592341020092,133917100,20909198529.877277,170419.69511025888,0.0,0.0
0x9c538863bed3334a9f455e3edfac68886c123af2,208,1305.121076388889,664.273721406557,22537010,83614395030.34134,158144.48076923078,0.008,0.01661324772583615
0xd4091d661a44648d61bd3bb51e129d0d60892056,6833,1649.6787731481481,3199.7589664819484,1266229116,52502418725.57574,254639.8396019318,0.40499999999999997,0.8229368140993572
0xc47d80e5fec90f34e32d0e9e7dd587b448326f2a,70,1091.260763888889,411.1957599982,6307563,64150555031.65714,103573.35714285714,3.29657599982,6.593151599313527
0x856c3bb42993ba3ef6bb8525f7728c3fd5323cec,528,1406.2049074074075,1432.6868796908673,77768153,52199156211.793564,203867.57386363635,2.2,1.98997487421324
0x636ba3be5ab3a03fd164327c373d6eae15b0fc22,641,1023.4189351851852,510.08840514946934,54180489,26391722718.120125,101764.96255850235,0.008400000000000001,0.0252
0x9add984681ad1e0b0ed8f2d7e38c16fecdec29ee,1694,1250.1035532407407,1579.6237331875184,434542801,32507833470.569656,363305.51416765054,0.2063792121075962,0.21209778598107717
0x28970f0add5287b14e1a5e9abe2fa05051a2d10a,159,1478.4831018518519,52.55879105404245,19126347,73765185181.38365,215524.12578616352,0.194,0.582
0xf6ea6de3b28e284eec682c4e64d43503f44228f1,1180,1353.5488657407407,11064.82687402724,196912207,59451474417.86441,210733.2245762712,0.1893839782740471,0.32178390781386473
0xac7833183f919b71734847dc131ae9ba9863654d,73,381.6662615740741,961.7452212973333,7956070,22972918525.931507,135117.50684931508,4.424755129733323,11.19559081579812
0x118b11fabe82d94fa2c5d119c291b1f2a0d7a4ef,425,1073.7113310185184,1309.6015200038241,50400594,35347103735.585884,171028.75529411764,0.1527566087290929,0.4263777730459968
0x624674ad5f432a490273c9ea8f5d6bf599f83512,239,1377.3599537037037,256.0594219729813,28577557,71845451069.00836,168815.30543933055,1.7100000000000002,3.158623117752417
0x32a88f097056c773569abb6a3cf8d88228466e00,10000,2651.711412037037,453.9125122364101,2201902506,6330977910.8585,425829.8417,0.5,1.5
0xf3a3ba59b94b24762867192bb705a2c0dcda8f90,221,741.8384837962963,961.866320709374,23583033,14206958789.357466,180714.27149321267,0.0,0.0
0xcb415344cd0fc552ce7b48ee9375991ff5865895,2485,831.3848726851852,18151.42513213685,240491273,28290508142.126762,118964.0185110664,0.3467,1.0401
0xd1295fcbaf56bf1a6dff3e1df7e437f987f6feca,222,1412.99875,3135.7258532578553,18328140,71103395252.26576,123137.7072072072,41.801,91.0223950959323
0x2d48024b86e16ac97928b2af08791cb455546163,87,1250.0869097222221,266.7166669869231,6625298,153189039472.2299,98211.52873563218,2.17025969747526,6.278639597918281
0x46ae568842e3f3d2bb7e2a4f6ca8e38692c6ab86,1677,1447.180625,505.43475402463224,238691632,96466998623.47049,214906.33452593916,0.466,0.7561507786149533
0x728b3de78c3bd3e9c970524ca6aae1f8d6a61996,5281,984.6547106481481,14348.143531697406,1332122801,36222579893.041466,409172.4268131036,0.2045,0.3799766440190765
0x6c42fd5ad03a219542bba76a739f9e03af81f0e5,58,850.0918171296296,1428.1088108652643,6814315,15940425720.862068,186197.7931034483,123.73858747491997,326.17319637670045
0x7ecfca59ed99f135fb8a41501514f807b1f00655,2808,1437.4306018518519,764.6931362516702,349146256,79529848688.77884,169787.76994301996,0.24484838342052861,0.41792322574377166
0x72f0683cfa041857d76bc36282a1fd175d2fc821,66,1294.0555671296297,248.63186479450994,4916604,124433895933.63637,91151.33333333333,7.499300000000001,11.897564978179359
0xea59dd3cd190ed20d0c63c6bf66b1eaf7ad45976,875,1295.1922453703703,140.7891656263915,97601996,57634922469.316574,149800.06857142856,0.0030863397194824003,0.008170068491075017
0xa63170a832c73cbbfaf222374c999101e549b699,24,372.63390046296297,65.99469500000001,2058085,12006391559.208334,111465.83333333333,1.45826,4.0200107025230665
0x86ac07b80d32c0b6347d3099ca1e1a18ed2efc58,133,1332.3344907407406,178.86806163735386,24091988,98085635128.28572,239277.64661654134,0.16749999999999998,0.20266832510286356
0x3a615c56b13f98f567c4157e234beb6417446bfd,455,1449.2441319444445,32.754064366145265,44857487,52181632752.97582,129496.24395604395,0.03239999265015481,0.05709499983625024
0x4f9437679d24183b7f17d574aaf95f44c990f7d2,5,347.7407060185185,0.06557407126861614,368228,22019083328.0,102030.6,0.013114814253723229,0.01625826744696562
0x8367a713bc14212ab1bb8c55a778e43e50b8b927,4007,1474.708587962963,1674.45600424628,637378029,68140008231.55827,204957.09283753432,0.005098020120930358,0.007787356520585145
0xeed2011ba8e88be5ef5d5d33ef4fc690b6d7a959,1060,1350.5173958333332,2041.3581178615643,128710483,73279985604.98396,164956.29245283018,0.11710917219774371,0.2300733701562176
0xde0b910f192aa831d23eda3f76b5d9e803a7ae8d,763,2643.38775462963,276.37832193721584,100771341,83468954990.79817,217325.96592398427,0.06359000000000001,0.10047384186941395
0xda86321c22134f5bd7c4ed5dd40278da8f6abab9,400,1267.1094328703705,323.44828425372646,64564397,118005039325.7875,234753.5925,0.20600000000000002,0.2927524551562293
0x6add24eb2bca5696b0a9d10425f8a58f0d73fc28,578,1637.3995717592593,976.3495587739992,61847153,75923943465.47751,146393.61418685122,0.07527231775500322,0.13951142376101447
0x34b3f3b0dc3f288a4516e6c34f3e94a59ee98bae,131,742.5208449074074,3141.002032832811,14376115,24948627033.38168,163239.7099236641,88.99,173.13948394286035
0x0a574d283983f90a2e8c618b50a73010ccfd70cd,470,1445.1361458333333,420.4833618339186,49183168,74236814814.08511,140735.85531914895,0.16350258713828159,0.44575722938787293
0xb4460bdf3fe5ba4e25f96135a76bdcb9e45ab010,387,1179.4075578703703,1421.0462504388174,69111361,85192194638.98708,296992.59431524546,0.79,1.4956269588369957
0x1fdbffd0d8e237e64e68a904c2a6f447a1ad5c90,5120,1410.2564699074073,1569.2301541648576,682590744,70375421527.93437,192173.684375,0.22015356854889329,0.5946067898365536
0x4e01069042bda7fdf2cc89a61d8c5f05312516cb,371,1371.926747685185,98.84508710759567,40566480,49760733604.47978,144674.423180593,0.0751762266688902,0.1921586552310195
0x6a0cfca26ab51e8fb4bdd46290db706206c522d8,86,787.9270949074074,2667.350594201622,9341205,44663386540.73256,133356.0,75.14193664392715,114.3626562126086
0x362093091638e43d172d071121a1191f372c1736,99,341.61765046296296,305.4441587928464,7260895,13083975654.39394,111213.23232323233,1.4100000000000001,3.5135309874825356
0x295b0128e6a5a10d44dc6e079b419f1d21b075f6,3384,1579.8679976851852,865.6971242450572,353917216,65875261679.21838,142849.40809692672,0.015999999999999997,0.03527038417709679
0x4819c54d3dd9b2af9b6535e518c85b6430160528,272,822.1336226851852,683.503811380971,17297372,55724407444.411766,118683.04779411765,0.22023821601289417,0.5963179878788558
0x3e275ddf0b02dc4626deba238d175295064c0efe,316,1356.2339583333332,484.6263004190734,32325851,49224212890.19304,134914.41772151898,0.054262265895289374,0.15797274674890663
0x0ac08dd503ec22616f265f2e14ad42c4d3b41616,616,1628.8742013888889,489.444727434611,80082678,64222818462.998375,165202.9642857143,0.011454893270585721,0.03436467981175716
0xc4b0d0a7717905d342926958453e0654806850bb,3127,1460.3550578703703,5586.834411780758,620897297,70760381196.69203,288426.64758554526,0.8699999999999999,2.61
0x6d8dec3fd68d94a7189a98346ea52b4d32e00012,1686,2742.178611111111,421.3713121694305,271208243,58550899694.576515,216426.51304863582,0.057300000000000004,0.06175443303925638
0x21117022eb4aa24ddb9c2ad211427ac668e2fec2,368,1678.4851967592592,56.61354905578913,36746046,111093443174.98369,140680.11684782608,0.4029999999999999,0.798549309686008
0x2c47c4d5e63bb989d436dda163dcd6a2f680b081,87,588.7236226851852,133.03397737158622,17334198,20938322986.206898,346320.4022988506,0.060697760999999996,0.182093283
0x47afc628f4c40a778316128ca3026c5e2f79cb3d,899,1403.799085648148,251.81266269665875,169434277,56541046885.27475,239823.0934371524,0.02845166204581246,0.03885173148684245
0xfac13aa104b172f2be3f6eb1a9548fe3bf1c818e,191,1182.1233564814816,347.91614771499997,18673544,183272310650.45026,147441.84816753925,0.026775975500000004,0.037762207970263105
0xe5d73ce939cc894d350442248b79950fa5ece913,1804,314.2170949074074,4135.468313340764,202134484,12310728182.377495,171018.56818181818,0.11599999999999999,0.2362287027437606
0x1add18a1643caf074711e40b2afaf73354d1f743,1997,1612.0271064814815,574.6383761025901,279317114,61670380085.71908,202627.3395092639,0.37651920918487136,0.631437927098406
0xadbc69b07b839ca353177b5a22013b30624d2dc5,1019,2747.3472916666665,1736.5553071087609,183365493,85320894121.95387,377265.57212953875,2.0,6.0
0xd8c81c37c6bc638ffeb21c87946325021d42cc3c,503,389.3145949074074,2429.7179951930457,62972113,25842632314.570576,157653.9383697813,0.0,0.0
0xe32acfcedfa8bda1d0ed03cafa854219ce0c9cea,724,1377.3496527777777,8817.71404027617,104583941,121402483986.20718,208695.27624309392,1.3201563648409949,3.026226407389072
0x1de6ef717ff10b180e3faa5e359fa8c55204cb8e,604,1459.9709722222221,154.55643637366913,58517644,107314869291.30629,147927.48509933776,0.0016206238604017814,0.001545457884077934
0x884549ddba0abf40d58a373b600b12cf194715b0,99,1241.5329976851851,253.784079652113,8296236,108454533029.35353,129744.12121212122,3.0875001,6.06313909064439
0xbe319a2ea7edb07e2ef25c2914dcc96c493ea22e,936,1408.0780439814814,179.46930294948368,117491731,51016592264.29487,167528.5908119658,0.0010999999999999998,0.0032999999999999995
0xa408d6bbfb00b3b9293872b2601292b0bbda3f88,163,1364.5994907407407,202.20879256909734,19269726,84936782487.71779,352916.509202454,0.5814562569097435,1.4421892713773456
0x572acc46bce90742a9b09ae95bc09972bc37e371,153,1336.0853935185185,378.49290183364405,35851684,54665072042.33987,275395.6797385621,1.1703938097292415,3.3793008957505895
0xb44d4d7fc6cdddf906fac6490ef9641d72174c1d,1653,1476.4893055555556,3291.835289717286,152231076,75719607245.1107,125919.63823351482,3.146729994762085,2.566692478308292
0x0b742783bfac8d4b6d332e5d1b63f433fcd8c0a0,822,2752.9869791666665,410.88754730533896,119965638,92314334508.42336,191715.01824817518,0.05087677168966205,0.0791443910346029
0x9250f8149067fc068189f95e92f0eea9673f62d0,3343,1291.3488078703704,4606.360628691836,404122779,43474300815.387375,174495.30511516603,0.0,0.0
