buyer_n-1_address,transaction_count,active_period,total_value,total_gasUsed,avg_gasPrice,avg_gasLimit,rolling_avg_value_last10,rolling_std_value_last10
0xd44d878ac8c430c36d40b9e963ad247048897330,440,1375.6385763888889,450.33766951760384,36400991,79272947298.225,120257.83181818182,0.0,0.0
0xf85139701fcca36b2169610a376cd6276901239a,1180,1418.209212962963,298.45676665616594,122548417,45544515822.76017,132753.7186440678,0.006413737082640392,0.006248811710172442
0x927c2f09ddc5aaca143164e8cc0c774ebc71b0ac,1589,1274.9543402777779,2511.369021748775,365813316,72155524118.41913,307619.4059156702,0.6494312156303625,1.8148653773492225
0xc4d469c1419bd07d7223ab4ecedbfa639bb87233,804,1160.7726041666667,1565.8031551879606,80572900,24104180172.432835,123688.73383084577,0.23108,0.2220797685517526
0xc4fc92b0cf993b4fe0895aaabf4ba02ecbf45b50,1636,1670.846736111111,1689.639300498726,187874411,78488419297.26039,171228.48105134474,0.0,0.0
0x68c62d8db8db114dd39a1bfac9a43d146b86fc06,1501,1480.8448032407407,373.2759213486935,186043040,73909774291.71751,156872.25849433712,0.08940000000000001,0.1305826941060721
0x110050634152152202664b99858888b9be33f10a,41,1050.1981134259258,393.6595434476323,3719976,50030582718.80488,150233.9756097561,0.1650030585116929,0.31455402629161694
0x60ba32493ba39c667416db9b53ad25cba22a3e46,548,1285.9158564814816,2631.5263919279323,60836612,71687142487.67154,154878.13503649636,3.680740998983005,10.939873801402527
0x5a795f96e8d437dfe7d23aded316e02fe5d6f048,571,1335.723587962963,1187.9049385232174,88582021,46220005350.97023,208328.4343257443,0.0022799,0.006839699999999999
0x5f1ee29361206f1a129e808736f11598356c6031,10000,710.6677893518519,12438.461811953346,1770859648,26481370733.3539,234904.717,0.0,0.0
0xaee2ae13ebf81d38df5a9ed7013e80ea3f72e39b,9678,1508.8536458333333,11771.650276096309,1672967827,67055656055.39399,243346.91620169458,25.518053256655094,27.493256274156312
0xe745a229b5b62cae3b525873d48b48e4e0d89f06,158,1407.838587962963,26.81555854489331,16330480,76149335045.8671,131569.31645569621,0.075,0.11036303729057116
0x04753ee6b9653de1a201769fa270690500e36c78,765,449.2822337962963,5589.392104033063,47504477,19125446860.069283,114731.30196078432,12.942000099999998,17.101861109586878
0x40e78a0600e273fd48d76cbf948a72787084a6cf,90,614.0950115740741,272.87284980247153,8815755,21328723002.2,119571.03333333334,0.49000000000000005,0.932148056909416
0x2f37bc8f62d1e43e2d30a6ea6bdd73102ddfb613,373,1213.9087731481482,1337.8491445795057,34027498,98555673664.8606,128365.50670241287,1.8714787465425295,3.7429932694698183
0xae7bca301c0c02a1733929fad2d55f0466169a2e,188,1286.5000578703705,3065.319073017928,28764964,102513963726.35106,243264.20744680852,0.3,0.45825756949558405
0x47147c03b34e177020905afe309b77636ecac256,814,1285.1303472222223,1806.479946976862,68364420,37199531367.83047,111614.02702702703,0.12177900000000001,0.35658467085532436
0x9f5b60eeb5fb9f099e8eeb02f738671cb3e3d934,39,713.4652893518519,323.8653,1333223,28798400852.384617,36152.46153846154,6.481529999999999,9.853085033434958
0x2727021c3770113c3dbe00db1e1fc268365800a5,475,1516.2937152777777,1480.9424260036253,58298029,57076113075.34526,181543.68421052632,1.85019,5.549936695575905
0x1e04bfb945dfa23ed8bdea67947ca0d7b5fff75d,1018,881.0569560185185,6504.5319034886115,123558915,26262030835.967583,183583.41257367388,0.33628795,0.4789996082474406
0x7e9f74ecfa5054b8672db762a2cb977379f33628,721,1440.129201388889,15356.447190572946,148824999,41842041463.98891,255635.83772538143,0.01,0.03
0x30622f11da1d057946accc1e6d9370c16791af46,401,750.503900462963,873.2138975146785,108617730,23864246935.09227,384745.6408977556,1.6477507070093746,4.726687642231172
0x38b6b4387ff2776678e2b42f5eb2af4a452177d7,305,1453.3168402777778,2240.24783135025,52322064,77373618109.60655,226345.1868852459,0.7044591807136742,1.0667389586085114
0x72b62f6f66fe33fa140f46678194c0cca1e61cc4,2809,1467.0291782407407,2609.7466031736176,586299284,92630656935.62834,292020.6974012104,0.0,0.0
0xda65b1282518edd4555671e61b4e1e45e0136bb0,26,1314.5882638888888,54.62571407,1708577,53123076923.07692,80531.34615384616,0.46226473645,0.7100897290770313
0x66c76d369a45137c97313f8284b5459a2837b79a,702,1380.8620949074075,184.4059753616971,96547193,60801229534.43447,182193.8076923077,0.06799999999999999,0.17893015397076034
0x563415679588e508c0c8f0a729c9bf898406e9b5,2241,1343.1299189814815,11930.245947065116,214235704,52173686988.73226,124337.44310575636,0.0,0.0
0x62e724226009de1edb66b8b8be841781aeb256de,4918,1280.7775810185185,7421.012343099104,795428677,61003279156.3658,235753.0919072794,0.12597836923605504,0.3243182080890983
0x2506cd8c7bee35ebe54670bd28eb00692eacd426,734,1475.0622685185185,480.2715734055215,88081991,81000438848.4891,157057.44822888283,1.198935051742894,0.7870187549741617
0x82bbcac5a8b81368a4a96f0265cb40e46020a1e1,7622,1108.4407870370371,12418.06557952027,1177360231,26773860522.560745,198023.79008134347,0.279,0.8370000000000001
0xbc867727babd596dbb4e59da26f7575608294ed9,1592,1461.0617939814815,1373.795430135178,191758238,86777583846.81784,169052.90766331658,0.2275665715334434,0.26188502870888414
0x70a0781a198fb675603c99bafa53e15fe1d5a19b,1001,1332.3781944444445,629.8343226991933,119224287,65663892802.46454,173944.5154845155,0.010802611848685934,0.0189111011575702
0xd5258c2b820d43ac77d42db0f71b2907a4d076b8,5856,1421.0090625,2090.5079494825663,764820489,44224214285.13046,180200.30413251367,0.23923066314984576,0.26256300038624303
0x2c2ed4b3876c442fee80bee76ce0ee2ca2a512af,5262,1289.3534143518518,34889.95691799841,1058303887,50717196506.0686,254288.39091600152,1.112573299,2.917173039070821
0x1f08cbfca1f63a23bb6255a76e1ddeeb8d24d0fa,1764,1467.8722106481482,1109.6727888207254,207877536,56791717876.82483,149973.7613378685,0.0066500000000000005,0.017888613696986137
0xc7bfd896cc6a8bf1d09486dd08f590691b20c2ff,6127,1873.2032638888888,93795.54696628291,1089307549,115353346228.92688,308644.6634568304,0.0,0.0
0x8b0ba677cd4a9833128796fe3ad90db2076596d1,3150,590.9850115740741,3569.0230122851544,523907844,24738999332.77778,192905.43015873016,0.0013705939436310796,0.0014812577313241839
